1.30107       1.74041      -2.62961
1.93186      0.803758     -0.929022
0.329718     -0.576894     -0.613519
-0.400002     -0.777902       0.18658
-0.165264      0.732383       -1.0027
-0.42779       0.25913      0.241557
-0.0852596     -0.541271      0.355993
-1.05711     -0.317359      0.450826
-1.06976     -0.962123      0.570813
1.15615       0.53677     -0.525628
-0.765172      0.341967     -0.388297
-0.404865       2.74196     -0.225502
0.305138    -0.0810763      0.177196
-0.805482      -1.22832      0.294371
1.92751      -0.78035     -0.246972
0.118377     0.0545591     0.0930018
-1.64252       1.08083      -1.74229
0.621916    -0.0362242       1.58175
0.178237     -0.752572     -0.612963
-0.597532      0.587542      0.255446
0.176237       -1.0789      0.240515
-0.612917       -1.6088     -0.963182
0.715297      0.365889     -0.322854
-1.48808      0.378383     0.0128638
-2.15767       2.51308      0.588697
-1.04589      0.481185      -2.20293
0.440897     -0.469635     -0.802864
1.84442      -2.26052     -0.689981
2.50272       1.20392       1.11416
1.80759     -0.149073      0.326598
0.365162     -0.168674       -1.2327
-0.995215      -3.45851      -1.18248
-1.7025     0.0383901     -0.421741
-3.12624       0.25329     -0.330163
0.213201      -1.09139      0.597815
1.39723       1.67549      0.165415
-0.888194        1.3134       -3.1253
-1.63228     -0.845529      0.890367
0.0409354      0.119413      0.243447
-0.408273      0.470329      -0.36315
-0.400493       1.62887      0.689176
-0.588746     -0.118834       1.37537
0.516678      0.272572     -0.622257
-0.692012      0.902715      0.123727
1.6726      0.045984      -1.32682
-1.14268      0.725829      0.529218
-0.472627      0.490725      0.352744
-0.121711      0.199863     -0.187348
0.752898     -0.213372      -1.30554
0.959178     -0.298269      0.194968
-0.501571      0.582973      0.553308
2.18921       2.44277      0.329363
-1.34372     -0.545981     -0.186976
0.721572     -0.671668     -0.223931
-0.728239       0.26877       1.00115
0.406929      0.396161     -0.153771
0.308821     -0.498378      0.166011
-0.049705      0.573724     -0.780536
-0.0401571      0.924876      -1.41454
-0.612701       1.14211      0.893328
-1.27102      -1.38811      0.367174
-0.519333     -0.869096      -2.19371
-1.50746      0.812651     -0.534761
-1.59437     -0.253008     0.0191105
1.03328      -1.44817      0.492624
-0.961177       2.13838     -0.486756
0.143861    0.00175966     -0.318105
-0.800867     -0.318005     -0.815094
0.559855       1.07733      0.515161
-1.19219    -0.0111888     0.0432932
-1.306      0.221475      0.324472
-0.866445       1.29909     -0.413615
0.225064     -0.609862        1.0088
-0.453428     -0.702976     -0.118476
1.00145      0.293845     -0.222386
-0.791569     -0.845759     -0.563406
-1.45985      0.152984      0.160111
1.19459      0.124484       1.72685
-0.0631038      -0.87539      -1.74128
-1.38853      0.850631       1.24184
-0.193232      0.801836     -0.940132
1.67224      -1.08824     -0.453636
-0.918627       1.51726      0.420237
0.886062     0.0853161       0.92447
0.338306     -0.122388      0.270691
-0.48049     -0.552603     -0.385066
-0.421415      0.537924     -0.448293
-0.834362     0.0705662       2.97317
1.10559      0.725109      0.610912
-0.416495      -1.32264      0.598691
0.61253     -0.314776    -0.0916997
3.12136      -2.02501        1.5377
0.386035      -1.41259       -0.7439
