-1.53805       1.05486     -0.754325
-0.0231691      -6.57628      -7.14248
-0.979371       0.52713       3.31385
-0.65068      -1.08004      -4.60067
1.95748       2.67443       2.27228
-1.76834     -0.548291      -3.38514
3.88802       4.53776        3.3932
-2.55529       1.04086       1.50136
1.51322      -1.41938        2.5194
-0.469386       -1.0907       8.33175
-3.08988       4.82368      -3.36448
-4.0617      -3.53379       3.96087
0.488737       1.25025       -0.7332
0.470983       2.41832         2.147
-3.68899     -0.521877       1.48962
-3.72052       1.93204      -3.16423
-3.39869    -0.0324917      -5.63319
0.752801       1.81044       3.02502
-4.3362     -0.363211       3.33974
1.57192       1.59761      -4.26516
1.42388     -0.926709       2.63367
0.70854      0.101225       7.23842
-2.00172      -3.81626      -2.42108
0.542953       1.29561       3.97588
-0.526909      0.694671      -1.95761
0.624006       4.46808      -6.65486
6.09904      0.189462       -1.5891
-0.585806       3.44449      -3.62312
-2.09974      -2.67689      -5.17487
0.307839     -0.602341       1.84181
-4.41824      -2.52682      -5.07825
3.27374      -0.78711      -3.54333
-1.50864       2.60142       1.78467
-4.84901       5.18649      -3.30615
2.17611     -0.140836       3.56795
4.2197     -0.624313       6.44654
0.780237      0.617757      -7.47121
1.20206      -3.44879       4.56893
-1.5056      -1.19779       2.53989
4.86573     -0.606306       4.53294
1.72143      0.662497       2.59512
4.39606      -2.86396       2.36554
2.62236      0.613618       4.68224
2.75869       3.79284       4.75456
-0.450615       3.89601       3.97754
2.84696      -1.52384       2.09945
7.08649       0.87028       10.8916
2.20555       1.96049      -3.49291
2.77644    -0.0712458       3.44821
0.840407     -0.399194      0.965715
-4.44205       2.04971      -2.64869
0.500032      0.461588       2.47242
-0.253831      0.341736      -2.63541
-2.06746      -2.13737      -4.68583
-2.53353       2.11574       5.22695
1.3737      0.498152       4.79551
1.91404     -0.464298       6.08003
-0.43929      -1.93196       6.14355
-5.50764       3.67312       3.58425
2.86248      0.539796       7.29461
1.51905       -1.0352      -1.39405
-1.54389       2.52053       6.24179
0.0586608     0.0909907        1.9767
4.92046        1.5117        10.358
1.77198      -3.23122      -3.80509
-5.05026      -7.37953       10.8457
-3.81625       2.79172      -2.75684
-0.210319      0.404984       1.85061
0.406521      -2.04345       4.09266
-1.66731      -1.68293       2.66959
-5.57167      -4.86483       11.6263
-0.665833       3.18348      -5.71775
2.3272      -1.41625       6.40905
-2.01817      -2.19604       -4.7163
6.21664      0.404945       2.72611
0.858869      -1.28902      -2.78467
3.42767       4.64188       1.81752
-0.514684      0.166787      -2.71213
2.84686       1.63889      -3.15743
0.0494945     -0.352462       2.76372
1.59204       2.36527       8.14133
2.24526       3.09166      -4.29197
1.86271      -1.02391      -2.09946
0.143348      0.829832       1.46998
-2.67223      -2.37309      -3.77734
1.15372      -1.56439      -7.07488
1.38399       1.40368      -5.13074
-0.260583     -0.453613      -1.71442
-1.25314     -0.734779       3.12824
-3.51803       1.59317       2.18726
-0.285799     -0.206967       4.89478
2.22413       2.50256       3.55241
1.01982     -0.506914      -2.50172
1.62414      0.101573        -3.672
